src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,78.33.239.134,1,1,7,6,376,378,40,68,53.71,12.07,40,114,63,25.5,0,0.511,0.278,0.174,0.178,0.457,0.323,0.121,0,0,0,0,0,0,0,78.33.239.134,Omron Corporation,Communication Module:23,Omron,0
192.168.158.111,158.241.25.17,1,1,5,4,344,319,52,80,68.8,10.85,40,139,79.75,37.02,0.001,0.581,0.307,0.206,0.317,0.326,0.322,0.004,0,0,0,0,0,0,0,158.241.25.17,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,222.191.168.151,1,1,5,4,344,319,52,80,68.8,10.85,40,139,79.75,37.02,0.001,0.3,0.223,0.129,0.297,0.299,0.298,0.001,0,0,0,0,0,0,0,222.191.168.151,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,136.152.132.118,1,1,6,8,348,536,40,68,58,9.45,40,128,67,36.37,0,0.915,0.585,0.319,0.074,0.823,0.417,0.259,0,0,0,0,0,0,0,136.152.132.118,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0
192.168.158.111,158.145.140.122,1,1,5,4,296,279,40,68,59.2,9.93,40,123,69.75,32.39,0.001,0.506,0.296,0.184,0.32,0.34,0.333,0.009,0,0,0,0,0,0,0,158.145.140.122,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,49.57.214.170,1,1,14,6,668,440,40,68,47.71,10.85,40,122,73.33,35.66,0,19.401,3.043,5.42,0.009,0.341,0.265,0.128,0,0,0,0,0,0,0,49.57.214.170,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0
192.168.158.111,158.139.129.219,1,1,5,4,344,307,52,80,68.8,10.85,40,127,76.75,32.28,0,0.296,0.218,0.126,0.279,0.36,0.309,0.036,0,0,0,0,0,0,0,158.139.129.219,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,222.191.168.153,1,1,5,4,344,319,52,80,68.8,10.85,40,139,79.75,37.02,0,0.29,0.215,0.124,0.284,0.289,0.286,0.002,0,0,0,0,0,0,0,222.191.168.153,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.139.129.218,1,1,5,4,344,307,52,80,68.8,10.85,40,127,76.75,32.28,0,0.329,0.241,0.139,0.319,0.329,0.323,0.004,0,0,0,0,0,0,0,158.139.129.218,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,158.145.140.120,1,1,5,4,296,279,40,68,59.2,9.93,40,123,69.75,32.39,0.001,0.568,0.316,0.203,0.306,0.351,0.334,0.02,0,0,0,0,0,0,0,158.145.140.120,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
