src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,78.33.239.134,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.124,2.002,1.563,0.439,0,0,0,0,0,0,0,0,0,0,-1,78.33.239.134,Omron Corporation,Communication Module:23,Omron,0
192.168.158.111,49.57.214.170,1,1,8,6,420,366,40,68,52.5,11.03,40,122,61,28.84,0,0.384,0.216,0.181,0.022,0.383,0.303,0.14,0,0,0,0,0,0,0,49.57.214.170,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0
192.168.158.111,158.145.140.122,1,1,8,7,408,518,40,68,51,11.79,40,123,74,32.47,0.001,0.304,0.176,0.123,0.008,0.3,0.156,0.119,0,0,0,0,0,0,0,158.145.140.122,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,136.152.132.118,1,1,6,8,340,536,40,68,56.67,9.64,40,128,67,36.37,0.001,0.819,0.505,0.27,0.056,0.579,0.363,0.217,0,0,0,0,0,0,0,136.152.132.118,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0
192.168.158.111,158.139.129.219,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.121,2.002,1.561,0.441,0,0,0,0,0,0,0,0,0,0,-1,158.139.129.219,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,158.241.25.17,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.001,0.31,0.225,0.13,0.289,0.311,0.303,0.01,0,0,0,0,0,0,0,158.241.25.17,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,222.191.168.151,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.024,0.287,0.214,0.11,0.281,0.292,0.286,0.004,0,0,0,0,0,0,0,222.191.168.151,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,222.191.168.153,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.296,0.219,0.126,0.288,0.291,0.29,0.001,0,0,0,0,0,0,0,222.191.168.153,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.241.24.25,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.169,2.014,1.592,0.423,0,0,0,0,0,0,0,0,0,0,-1,158.241.24.25,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,158.145.140.120,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0,0.365,0.258,0.15,0.295,0.34,0.321,0.019,0,0,0,0,0,0,0,158.145.140.120,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,222.191.168.158,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.273,0.202,0.116,0.265,0.271,0.268,0.003,0,0,0,0,0,0,0,222.191.168.158,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
