src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,158.241.25.17,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.001,0.331,0.244,0.14,0.312,0.328,0.319,0.007,0,0,0,0,0,0,0,158.241.25.17,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,49.57.214.170,1,1,7,5,368,318,40,68,52.57,11.79,40,122,63.6,30.94,0,0.323,0.21,0.148,0.307,0.321,0.314,0.005,0,0,0,0,0,0,0,49.57.214.170,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0
192.168.158.111,136.152.132.118,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0,0.658,0.359,0.234,0.01,0.38,0.23,0.172,0,0,0,0,0,0,0,136.152.132.118,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0
192.168.158.111,222.191.168.151,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.011,0.286,0.213,0.117,0.284,0.284,0.284,0,0,0,0,0,0,0,0,222.191.168.151,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,78.33.239.134,1,1,6,6,328,350,40,68,54.67,11.47,40,114,58.33,26.69,0,0.394,0.193,0.135,0.006,0.391,0.203,0.141,0,0,0,0,0,0,0,78.33.239.134,Omron Corporation,Communication Module:23,Omron,0
192.168.158.111,158.145.140.122,1,1,6,5,328,327,40,68,54.67,11.47,40,123,65.4,30.25,0,0.472,0.23,0.187,0.02,0.338,0.25,0.133,0,0,0,0,0,0,0,158.145.140.122,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,158.139.129.219,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.002,0.29,0.214,0.123,0.272,0.298,0.283,0.011,0,0,0,0,0,0,0,158.139.129.219,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,222.191.168.153,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.001,0.28,0.206,0.119,0.268,0.279,0.275,0.005,0,0,0,0,0,0,0,222.191.168.153,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.139.129.218,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0,0.301,0.216,0.125,0.276,0.3,0.287,0.01,0,0,0,0,0,0,0,158.139.129.218,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,158.241.24.25,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.448,0.264,0.163,0.291,0.316,0.306,0.011,0,0,0,0,0,0,0,158.241.24.25,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,78.35.22.213,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.376,0.255,0.149,0.311,0.324,0.318,0.005,0,0,0,0,0,0,0,78.35.22.213,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,158.145.140.120,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0,0.368,0.262,0.151,0.312,0.368,0.34,0.023,0,0,0,0,0,0,0,158.145.140.120,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,136.152.132.132,1,1,6,9,340,576,40,68,56.67,9.64,40,128,64,35.33,0,0.83,0.527,0.28,0.068,0.584,0.327,0.204,0,0,0,0,0,0,0.073062,136.152.132.132,Rockwell Automation/Allen-Bradley,PLC:107,Rockwell,0
192.168.158.111,222.191.168.158,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.274,0.205,0.118,0.272,0.274,0.273,0.001,0,0,0,0,0,0,0,222.191.168.158,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.139.129.217,1,1,5,4,288,276,40,68,57.6,10.31,40,116,69,28.9,0,0.304,0.224,0.129,0.297,0.303,0.3,0.003,0,0,0,0,0,0,0,158.139.129.217,Rockwell Automation/Allen-Bradley,Communication Module:200,Rockwell,0
192.168.158.111,78.35.20.251,1,1,6,4,356,283,40,68,59.33,10.18,40,127,70.75,34.04,0,0.829,0.437,0.263,0.439,1.297,0.733,0.399,0,0,0,0,0,0,0,78.35.20.251,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,158.241.24.21,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.579,0.308,0.206,0.309,0.332,0.32,0.01,0,0,0,0,0,0,0,158.241.24.21,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,158.145.158.2,1,1,7,5,368,319,40,68,52.57,11.79,40,123,63.8,31.32,0,0.433,0.237,0.171,0.32,0.336,0.33,0.006,0,0,0,0,0,0,0,158.145.158.2,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0
192.168.158.111,222.191.168.190,1,1,6,5,328,323,40,68,54.67,11.47,40,127,64.6,32.84,0,0.311,0.172,0.138,0.004,0.315,0.214,0.123,0,0,0,0,0,0,0,222.191.168.190,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.139.129.209,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0,0.306,0.22,0.127,0.284,0.306,0.293,0.009,0,0,0,0,0,0,0,158.139.129.209,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,158.241.24.15,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.342,0.23,0.135,0.282,0.342,0.306,0.026,0,0,0,0,0,0,0,158.241.24.15,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,222.191.168.185,1,1,5,6,288,363,40,68,57.6,10.31,40,127,60.5,31.35,0,0.281,0.207,0.119,0.008,0.269,0.164,0.127,0,0,0,0,0,0,0.008464,222.191.168.185,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,136.152.134.252,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0,0.366,0.26,0.15,0.002,0.342,0.206,0.161,0,0,0,0,0,0,0,136.152.134.252,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0
192.168.158.111,158.139.129.211,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0,0.305,0.22,0.127,0.281,0.636,0.403,0.165,0,0,0,0,0,0,0,158.139.129.211,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,158.164.206.147,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0,0.383,0.257,0.15,0.311,0.324,0.319,0.006,0,0,0,0,0,0,0,158.164.206.147,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,78.35.20.248,1,1,6,5,340,323,40,68,56.67,9.64,40,127,64.6,32.84,0,1.013,0.493,0.401,0.037,0.781,0.455,0.271,0,0,0,0,0,0,0,78.35.20.248,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,158.241.29.26,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.598,0.302,0.211,0.299,0.31,0.306,0.005,0,0,0,0,0,0,0,158.241.29.26,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,222.191.168.176,1,1,5,5,288,323,40,68,57.6,10.31,40,127,64.6,32.84,0,0.273,0.204,0.118,0.004,0.272,0.204,0.115,0,0,0,0,0,0,0,222.191.168.176,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,49.57.214.219,1,1,7,5,368,319,40,68,52.57,11.79,40,123,63.8,31.32,0,0.321,0.211,0.149,0.312,0.32,0.316,0.003,0,0,0,0,0,0,0,49.57.214.219,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0
192.168.158.111,136.152.132.41,1,1,6,6,340,373,40,68,56.67,9.64,40,133,62.17,33.24,0,1.011,0.365,0.358,0.021,0.37,0.228,0.165,0,0,0,0,0,0,0,136.152.132.41,Rockwell Automation/Allen-Bradley,PLC:152,Rockwell,0
192.168.158.111,158.139.129.208,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0,0.296,0.218,0.126,0.283,0.298,0.29,0.006,0,0,0,0,0,0,0,158.139.129.208,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
