src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,158.145.140.122,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.001,0.417,0.271,0.16,0.302,0.34,0.323,0.016,0,0,0,0,0,0,0,158.145.140.122,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,158.241.25.17,1,1,5,5,288,323,40,68,57.6,10.31,40,127,64.6,32.84,0,0.429,0.257,0.157,0.008,0.3,0.223,0.124,0,0,0,0,0,0,0.007865,158.241.25.17,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,49.57.214.170,1,1,16,8,764,556,40,68,47.75,9.85,40,122,69.5,31.98,0,22.349,3.038,5.933,0.012,0.369,0.218,0.165,0,0,0,0,0,0,0,49.57.214.170,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0
192.168.158.111,78.33.239.134,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.001,2.013,1.507,0.506,0,0,0,0,0,0,0,0,0,0,-1,78.33.239.134,Omron Corporation,Communication Module:23,Omron,0
192.168.158.111,158.139.129.219,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.027,0.301,0.229,0.117,0.3,0.316,0.305,0.007,0,0,0,0,0,0,0,158.139.129.219,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,222.191.168.151,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.021,0.301,0.229,0.12,0.3,0.304,0.302,0.002,0,0,0,0,0,0,0,222.191.168.151,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,136.152.132.118,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0.001,0.35,0.26,0.15,0,0.35,0.209,0.17,0,0,0,0,0,0,0,136.152.132.118,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0
192.168.158.111,158.139.129.218,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0,0.322,0.23,0.133,0.289,0.322,0.301,0.015,0,0,0,0,0,0,0,158.139.129.218,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,222.191.168.153,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.274,0.201,0.116,0.263,0.273,0.267,0.004,0,0,0,0,0,0,0,222.191.168.153,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.241.24.25,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70,32.8,0,0.378,0.247,0.146,0.3,0.32,0.31,0.008,0,0,0,0,0,0,0,158.241.24.25,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,158.145.140.120,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.001,0.471,0.28,0.172,0.312,0.328,0.32,0.007,0,0,0,0,0,0,0,158.145.140.120,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,136.152.132.132,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0,0.798,0.484,0.294,0.055,0.571,0.397,0.214,0,0,0,0,0,0,0,136.152.132.132,Rockwell Automation/Allen-Bradley,PLC:107,Rockwell,0
192.168.158.111,222.191.168.158,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.288,0.215,0.124,0.285,0.288,0.286,0.002,0,0,0,0,0,0,0,222.191.168.158,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.139.129.217,1,1,5,4,288,276,40,68,57.6,10.31,40,116,69,28.9,0,0.36,0.23,0.137,0.28,0.28,0.28,0,0,0,0,0,0,0,0,158.139.129.217,Rockwell Automation/Allen-Bradley,Communication Module:200,Rockwell,0
192.168.158.111,158.241.24.21,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.442,0.253,0.159,0.279,0.29,0.283,0.005,0,0,0,0,0,0,0,158.241.24.21,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,158.145.158.2,1,1,7,5,368,319,40,68,52.57,11.79,40,123,63.8,31.32,0,0.338,0.216,0.153,0.31,0.338,0.322,0.012,0,0,0,0,0,0,0,158.145.158.2,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0
192.168.158.111,222.191.168.190,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.308,0.23,0.133,0.304,0.308,0.306,0.002,0,0,0,0,0,0,0,222.191.168.190,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.139.129.209,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0,0.32,0.227,0.131,0.278,0.332,0.3,0.023,0,0,0,0,0,0,0,158.139.129.209,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,158.241.24.15,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.384,0.248,0.147,0.298,0.312,0.306,0.006,0,0,0,0,0,0,0,158.241.24.15,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,136.152.134.252,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0,0.733,0.466,0.278,0.056,0.546,0.375,0.195,0,0,0,0,0,0,0,136.152.134.252,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0
192.168.158.111,222.191.168.185,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.307,0.23,0.132,0.304,0.306,0.305,0.001,0,0,0,0,0,0,0,222.191.168.185,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.139.129.211,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0,0.299,0.22,0.127,0.29,0.3,0.293,0.004,0,0,0,0,0,0,0,158.139.129.211,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,78.35.22.213,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.541,0.285,0.192,0.314,0.54,0.391,0.105,0,0,0,0,0,0,0,78.35.22.213,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,158.164.206.147,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0,0.506,0.288,0.182,0.312,0.325,0.32,0.006,0,0,0,0,0,0,0,158.164.206.147,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0
192.168.158.111,158.241.29.26,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0,0.422,0.248,0.154,0.28,0.31,0.293,0.012,0,0,0,0,0,0,0,158.241.29.26,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,222.191.168.176,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.001,0.266,0.198,0.114,0.263,0.266,0.264,0.001,0,0,0,0,0,0,0,222.191.168.176,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
192.168.158.111,158.139.129.208,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0,0.287,0.213,0.123,0.28,0.287,0.284,0.003,0,0,0,0,0,0,0,158.139.129.208,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0
192.168.158.111,49.57.214.219,1,1,16,8,764,558,40,68,47.75,9.85,40,123,69.75,32.39,0,22.344,3.038,5.932,0.041,0.34,0.214,0.136,0,0,0,0,0,0,0,49.57.214.219,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0
192.168.158.111,136.152.132.41,1,1,5,6,288,373,40,68,57.6,10.31,40,133,62.17,33.24,0,0.483,0.293,0.178,0,0.35,0.204,0.164,0,0,0,0,0,0,0,136.152.132.41,Rockwell Automation/Allen-Bradley,PLC:152,Rockwell,0
192.168.158.111,78.35.20.251,1,1,5,5,288,323,40,68,57.6,10.31,40,127,64.6,32.84,0,0.52,0.351,0.206,0.041,0.52,0.354,0.185,0,0,0,0,0,0,0,78.35.20.251,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0
192.168.158.111,146.255.25.214,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.002,2.006,1.504,0.502,0,0,0,0,0,0,0,0,0,0,-1,146.255.25.214,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0
